ds,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2017-06-02,14,6,0.0,10.5,1,1,53,8,8,10,8,26,70,86,2.8,1012,14,8,261,17
2017-06-03,16,8,0.0,9.6,1,1,61,10,11,12,11,20,80,86,0.2,1014,16,8,284,14
2017-06-04,20,8,0.0,14.5,1,1,68,12,14,15,14,13,32,84,0.0,1013,20,9,251,8
2017-06-05,14,12,0.0,9.6,1,1,76,12,11,13,11,30,98,94,9.1,1010,14,7,78,18
2017-06-06,16,10,0.0,10.6,1,1,83,11,11,12,11,26,76,88,8.7,1014,16,9,113,16
2017-06-07,23,8,0.0,14.5,1,1,91,14,16,17,16,26,12,84,0.1,1015,23,10,250,16
2017-06-08,24,15,0.0,14.5,1,1,98,15,19,19,19,23,14,80,0.0,1013,24,10,244,14
2017-06-09,22,13,0.0,13.5,1,1,100,15,18,19,18,30,40,82,2.1,1005,22,10,275,18
2017-06-10,24,8,0.0,13.5,1,1,87,12,17,18,17,15,19,74,0.0,1011,24,10,183,9
2017-06-11,26,16,0.0,12.5,1,1,79,19,24,24,22,45,37,83,0.5,1009,26,10,232,28
2017-06-12,28,20,0.0,14.5,1,1,71,21,27,27,24,36,29,86,4.1,1011,28,10,242,22
2017-06-13,24,16,0.0,13.5,1,1,64,17,21,23,21,23,35,76,0.0,1013,24,10,226,15
2017-06-14,19,10,0.0,14.5,1,1,56,8,14,15,14,19,3,62,0.0,1019,19,10,90,11
2017-06-15,21,8,0.0,13.5,1,1,49,10,15,16,15,22,37,70,0.2,1017,21,9,60,13
2017-06-16,19,14,0.0,10.6,1,1,41,15,16,16,16,37,94,90,21.5,1011,19,9,163,22
2017-06-17,28,15,0.0,14.5,1,1,34,18,21,22,21,26,42,83,0.0,1011,28,10,164,16
2017-06-18,29,19,0.0,13.5,1,1,26,22,27,27,24,31,44,86,5.9,1005,29,10,187,19
2017-06-19,23,18,0.0,11.6,1,1,19,19,21,22,21,25,60,92,0.3,1005,23,9,216,15
2017-06-20,22,15,0.0,13.5,1,1,11,16,18,19,18,30,43,87,2.2,1007,22,9,233,19
2017-06-21,20,13,0.0,12.6,1,1,4,14,16,16,16,31,44,86,0.6,1010,20,10,247,20
2017-06-22,22,12,0.0,14.5,1,1,0,14,17,18,17,23,16,83,0.3,1012,22,10,242,14
2017-06-23,22,16,0.0,10.6,1,1,0,19,20,21,20,18,86,94,7.1,1003,22,8,194,10
2017-06-24,23,15,0.0,13.5,1,1,0,17,20,21,20,27,34,83,1.0,1002,23,9,264,17
2017-06-25,21,12,0.0,14.5,1,1,4,14,16,16,16,20,15,84,2.9,1012,21,9,252,12
2017-06-26,19,10,0.0,14.5,1,1,11,11,15,15,15,17,19,79,0.1,1014,19,8,253,11
2017-06-27,19,10,0.0,12.5,1,1,19,12,14,15,14,18,47,86,4.8,1013,19,9,218,11
2017-06-28,20,9,0.0,14.5,1,1,26,13,15,15,15,27,48,87,3.4,1015,20,8,243,16
2017-06-29,20,12,0.0,11.6,1,1,34,14,15,16,15,24,56,89,3.0,1016,20,10,197,15
2017-06-30,23,14,0.0,11.6,1,1,42,18,19,20,19,13,76,94,9.2,1012,23,6,138,8
2017-07-01,25,16,0.0,10.6,1,1,47,19,20,21,20,21,55,93,7.3,1010,25,6,197,12
2017-07-02,22,17,0.0,11.6,1,1,55,17,18,19,18,33,53,91,0.4,1011,22,9,246,21
2017-07-03,21,15,0.0,13.5,1,1,62,15,17,18,17,29,37,85,1.3,1013,21,10,261,19
2017-07-04,23,12,0.0,14.5,1,1,69,14,18,19,18,15,27,75,0.7,1018,23,10,274,9
2017-07-05,26,12,0.0,14.5,1,1,76,14,20,21,20,10,10,69,0.0,1021,26,10,207,6
2017-07-06,26,16,0.0,13.5,1,1,84,19,22,23,22,24,31,84,3.3,1014,26,10,213,15
2017-07-07,26,18,0.0,12.5,1,1,91,19,21,22,21,22,52,90,18.2,1007,26,8,223,12
2017-07-08,22,16,0.0,12.5,1,1,98,17,19,20,19,14,38,88,2.7,1005,22,8,249,8
2017-07-09,22,13,0.0,14.5,1,1,100,15,17,18,17,31,26,86,0.7,1011,22,10,249,20
2017-07-10,24,15,0.0,13.5,1,1,87,17,19,20,19,24,44,87,1.4,1013,24,10,220,15
2017-07-11,25,15,0.0,14.5,1,1,80,18,21,22,21,22,28,86,5.1,1011,25,10,237,14
2017-07-12,18,15,0.0,14.5,1,1,73,12,17,17,17,24,38,74,0.0,1017,18,10,74,15
2017-07-13,22,13,0.0,12.5,1,1,65,13,16,17,16,25,46,79,0.2,1018,22,9,49,16
2017-07-14,22,13,0.0,11.5,1,1,58,16,18,19,18,19,57,85,0.3,1016,22,10,111,12
2017-07-15,25,15,0.0,11.5,1,1,51,18,20,21,20,19,62,88,0.0,1011,25,7,246,11
2017-07-16,25,16,0.0,14.5,1,1,44,18,20,21,20,19,22,86,0.7,1013,25,10,218,12
2017-07-17,26,16,0.0,13.5,1,1,36,18,21,22,21,15,30,84,1.0,1017,26,8,104,9
2017-07-18,26,16,0.0,14.5,1,1,29,19,22,23,22,15,18,85,0.8,1017,26,8,221,9
2017-07-19,28,17,0.0,14.5,1,1,22,18,25,25,23,19,14,74,1.6,1015,28,9,249,13
2017-07-20,29,20,0.0,14.5,1,1,15,18,26,26,25,13,17,66,0.6,1012,29,10,249,10
2017-07-21,28,18,0.0,14.5,1,1,7,16,24,24,24,22,8,63,0.6,1010,28,10,255,16
2017-07-22,26,18,0.0,14.5,1,1,0,12,22,23,22,8,17,54,0.0,1011,26,10,122,6
2017-07-23,24,14,0.0,14.5,1,1,0,9,20,20,20,13,23,52,0.0,1012,24,10,65,9
2017-07-24,17,14,0.0,9.4,1,1,0,11,16,16,16,21,79,76,14.5,1014,17,8,74,14
2017-07-25,25,14,0.0,12.5,1,1,7,13,18,19,18,14,53,71,0.0,1020,25,10,116,10
2017-07-26,24,15,0.0,12.4,1,1,14,15,21,22,21,12,27,68,0.4,1020,24,10,217,10
2017-07-27,26,18,0.0,12.4,1,1,22,16,21,22,21,19,55,75,2.8,1011,26,9,253,13
2017-07-28,26,16,0.0,14.5,1,1,29,11,22,22,22,8,9,53,0.0,1013,26,10,311,6
2017-07-29,24,15,0.0,14.5,1,1,36,8,21,21,21,8,2,45,0.0,1015,24,10,142,6
2017-07-30,26,15,0.0,14.5,1,1,43,13,22,22,22,12,10,58,0.1,1016,26,10,261,9
2017-07-31,29,18,0.0,14.5,1,1,47,17,24,24,23,15,19,68,7.8,1016,29,9,253,10
2017-08-01,28,18,0.0,14.5,1,1,58,15,26,26,25,7,2,53,0.0,1017,28,10,252,5
2017-08-02,29,19,0.0,14.5,1,1,65,18,27,27,25,9,9,64,1.6,1016,29,10,217,7
2017-08-03,28,19,0.0,14.5,1,1,73,18,26,26,24,9,24,68,4.2,1018,28,10,206,7
2017-08-04,30,20,0.0,14.5,1,1,80,18,27,27,25,19,26,67,7.8,1013,30,9,155,14
2017-08-05,25,18,0.0,12.4,1,1,87,16,21,22,21,25,55,71,2.8,1008,25,10,222,18
2017-08-06,21,14,0.0,12.4,1,1,94,10,17,18,17,25,52,62,0.0,1014,21,10,270,20
2017-08-07,24,13,0.0,13.4,1,1,100,9,19,19,19,6,44,55,0.0,1016,24,10,125,4
2017-08-08,24,15,0.0,14.5,1,1,100,12,20,20,20,11,32,62,0.0,1014,24,10,208,8
2017-08-09,24,17,0.0,13.4,1,1,84,12,20,21,20,20,21,62,0.0,1019,24,10,261,14
2017-08-10,26,17,0.0,14.5,1,1,77,14,22,23,22,6,34,61,0.0,1022,26,10,157,5
2017-08-11,28,19,0.0,13.4,1,1,69,16,24,24,23,12,43,65,4.1,1018,28,10,144,9
2017-08-12,25,18,0.0,13.4,1,1,62,17,22,23,22,18,39,76,14.4,1010,25,9,201,12
2017-08-13,26,16,0.0,14.5,1,1,55,13,21,22,21,18,24,63,0.1,1012,26,10,274,13
2017-08-14,27,17,0.0,14.5,1,1,47,13,22,22,22,15,18,60,0.0,1015,27,10,221,11
2017-08-15,25,18,0.0,13.4,1,1,40,15,22,23,22,13,33,65,1.3,1011,25,10,228,10
2017-08-16,23,16,0.0,14.4,1,1,33,9,20,20,20,16,10,52,0.0,1016,23,10,310,11
2017-08-17,25,15,0.0,13.4,1,1,26,12,21,21,21,13,33,57,0.0,1016,25,10,235,10
2017-08-18,26,18,0.0,11.0,1,1,18,17,21,22,21,14,65,78,2.2,1009,26,9,89,9
2017-08-19,26,19,0.0,12.1,1,1,11,17,22,23,22,20,44,77,0.0,1007,26,10,233,14
2017-08-20,26,17,0.0,13.5,1,1,4,15,21,22,21,23,27,69,0.1,1014,26,10,258,17
2017-08-21,29,18,0.0,13.5,1,1,0,17,24,24,23,20,15,68,3.1,1017,29,10,238,15
2017-08-22,28,20,0.0,10.8,1,1,0,19,25,25,23,28,50,78,11.8,1007,28,9,206,18
2017-08-23,22,17,0.0,13.3,1,1,3,13,19,20,19,30,47,68,0.1,1006,22,10,252,22
2017-08-24,21,14,0.0,13.4,1,1,10,10,17,17,17,15,22,63,0.1,1014,21,10,285,11
2017-08-25,22,14,0.0,13.4,1,1,18,8,18,18,18,13,27,54,0.0,1020,22,10,290,10
2017-08-26,23,13,0.0,12.0,1,1,25,7,18,19,18,6,38,47,0.0,1025,23,10,228,4
2017-08-27,24,14,0.0,13.3,1,1,32,9,20,20,20,5,17,50,0.0,1027,24,10,89,4
2017-08-28,24,14,0.0,13.3,1,1,40,11,21,21,21,8,2,54,0.0,1027,24,10,87,6
2017-08-29,24,15,0.0,13.2,1,1,47,10,20,20,20,9,16,52,0.0,1023,24,10,127,6
2017-08-30,24,14,0.0,13.2,1,1,54,9,19,20,19,9,30,51,0.0,1015,24,10,188,6
2017-08-31,19,12,0.0,13.2,1,1,58,8,16,17,16,21,40,57,0.5,1013,19,10,306,16
2017-09-01,18,9,0.0,13.2,4,4,71,2,12,13,12,23,13,46,0.0,1019,18,10,301,17
2017-09-02,21,10,0.0,13.1,5,5,79,6,17,17,17,10,0,51,0.0,1022,21,10,200,7
2017-09-03,13,11,0.0,8.2,3,3,86,9,11,12,11,15,75,80,19.5,1013,13,8,142,11
2017-09-04,25,11,0.0,12.0,5,5,94,13,17,18,17,25,58,74,0.1,1005,25,10,229,17
2017-09-05,23,17,0.0,13.0,6,6,100,15,20,21,20,18,37,72,2.3,1005,23,10,233,13
2017-09-06,20,14,0.0,8.1,4,4,100,13,17,17,17,12,72,78,0.8,1012,20,8,180,9
2017-09-07,20,14,0.0,13.0,5,5,83,12,16,16,16,16,49,76,4.0,1009,20,10,206,12
2017-09-08,18,12,0.0,11.9,4,4,76,10,13,14,13,19,60,76,0.0,1016,18,10,255,14
2017-09-09,20,12,0.0,10.6,4,4,68,8,15,16,15,12,60,59,0.0,1026,20,10,219,9
2017-09-10,21,11,0.0,12.9,5,5,61,6,16,17,16,13,17,50,0.0,1029,21,10,254,9
2017-09-11,22,12,0.0,12.8,5,5,53,10,18,18,18,14,0,62,0.0,1024,22,10,246,10
2017-09-12,23,13,0.0,12.8,5,5,46,11,18,19,18,23,16,65,0.0,1014,23,10,244,16
2017-09-13,25,15,0.0,12.8,5,5,38,14,20,21,20,15,5,68,0.0,1010,25,10,232,10
2017-09-14,28,16,0.0,12.8,6,6,31,14,23,23,23,7,10,60,0.0,1011,28,10,216,5
2017-09-15,27,18,0.0,12.7,6,6,23,17,23,24,23,9,7,68,0.0,1018,27,10,61,7
2017-09-16,28,19,0.0,12.7,6,6,16,17,25,25,23,11,8,70,0.0,1021,28,10,245,8
2017-09-17,28,19,0.0,12.7,6,6,8,17,25,25,24,10,8,68,0.0,1020,28,10,219,8
2017-09-18,28,19,0.0,11.6,6,6,0,17,26,26,24,6,15,66,0.0,1019,28,10,138,4
2017-09-19,28,19,0.0,11.6,6,6,0,17,24,24,23,10,18,69,0.0,1018,28,10,137,7
2017-09-20,26,19,0.0,11.6,6,6,0,17,22,23,22,15,12,74,0.0,1017,26,10,38,12
2017-09-21,24,16,0.0,11.6,5,5,0,11,20,20,20,17,1,59,0.0,1020,24,10,38,13
2017-09-22,25,16,0.0,11.6,6,6,7,12,21,22,21,10,7,59,0.0,1020,25,10,69,8
2017-09-23,28,18,0.0,11.6,6,6,14,16,24,24,23,14,21,66,0.0,1017,28,10,245,10
2017-09-24,31,21,0.0,11.6,7,7,22,19,27,27,25,17,11,70,0.2,1018,31,10,252,11
2017-09-25,31,22,0.0,11.6,7,7,30,19,28,28,27,13,11,66,0.0,1017,31,10,235,9
2017-09-26,31,22,0.0,11.6,7,7,37,19,28,28,27,10,8,62,0.0,1015,31,10,223,7
2017-09-27,31,21,0.0,11.6,7,7,45,17,27,27,25,21,28,62,0.6,1008,31,10,242,16
2017-09-28,18,12,0.0,11.6,5,5,52,4,15,15,15,20,15,48,0.0,1013,18,10,308,16
2017-09-29,16,9,0.0,11.6,4,4,60,2,13,13,13,9,41,49,0.0,1018,16,10,189,7
2017-09-30,15,8,0.0,11.6,4,4,67,2,11,12,11,14,25,50,0.0,1025,15,10,72,11
2017-10-01,17,8,0.0,11.6,1,1,72,3,11,12,11,20,3,53,0.0,1027,17,10,257,14
2017-10-02,19,10,0.0,11.6,1,1,79,7,15,15,15,10,6,61,0.0,1031,19,10,145,7
2017-10-03,22,11,0.0,11.6,1,1,87,8,17,17,17,14,4,59,0.0,1031,22,10,147,10
2017-10-04,24,14,0.0,5.9,1,1,94,13,19,20,19,26,65,68,2.6,1019,24,10,225,17
2017-10-05,20,14,0.0,11.6,1,1,100,10,17,17,17,21,21,64,0.0,1016,20,10,258,16
2017-10-06,19,13,0.0,11.6,1,1,100,8,17,17,17,19,28,55,0.0,1017,19,10,249,14
2017-10-07,22,12,0.0,5.7,1,1,84,13,17,17,17,20,56,80,0.2,1015,22,10,165,12
2017-10-08,23,18,0.0,7.2,1,1,77,15,21,21,21,32,46,73,5.0,1008,23,10,223,20
2017-10-09,17,16,0.0,4.2,1,1,70,14,17,17,17,13,69,87,9.2,1012,17,9,176,9
2017-10-10,23,14,0.0,8.7,1,1,62,13,18,18,18,19,16,74,0.0,1017,23,10,274,13
2017-10-11,14,10,0.0,8.7,1,1,55,1,10,11,10,14,31,50,0.0,1027,14,10,37,10
2017-10-12,15,7,0.0,8.7,1,1,48,2,11,12,11,12,3,52,0.0,1031,15,10,63,9
2017-10-13,18,8,0.0,8.7,1,1,41,4,13,14,13,17,32,53,0.3,1027,18,9,156,13
2017-10-14,18,14,0.0,4.1,1,1,33,12,15,16,15,14,80,82,0.2,1022,18,9,224,10
2017-10-15,22,14,0.0,4.1,1,1,26,15,18,18,18,30,96,81,12.2,1006,22,8,183,19
2017-10-16,10,6,0.0,5.6,1,1,19,0,6,8,6,18,54,55,0.1,1017,10,10,305,14
2017-10-17,13,4,0.0,8.7,1,1,12,1,7,9,7,21,36,56,0.0,1021,13,10,229,15
2017-10-18,18,9,0.0,8.7,1,1,4,7,13,14,13,19,10,67,0.0,1021,18,10,231,12
2017-10-19,22,12,0.0,8.7,1,1,0,7,16,16,16,32,12,57,0.1,1014,22,10,218,20
2017-10-20,17,10,0.0,8.7,1,1,0,3,12,13,12,22,4,50,0.0,1018,17,10,269,16
2017-10-21,19,11,0.0,8.7,1,1,3,9,15,15,15,14,26,65,0.0,1024,19,10,240,9
2017-10-22,20,13,0.0,7.1,1,1,10,8,17,17,17,10,29,57,0.0,1026,20,10,142,7
2017-10-23,21,13,0.0,8.7,1,1,17,9,17,17,17,21,39,62,0.0,1020,21,10,167,14
2017-10-24,21,16,0.0,5.5,1,1,25,15,18,19,18,25,70,82,10.3,1007,21,10,164,15
2017-10-25,17,12,0.0,7.1,1,1,32,8,15,15,15,11,64,63,0.2,1006,17,10,259,8
2017-10-26,12,9,0.0,3.8,1,1,39,6,10,11,10,11,83,70,4.1,1007,12,8,296,8
2017-10-27,12,6,0.0,8.7,1,1,46,3,7,9,7,21,27,67,0.0,1013,12,10,224,15
2017-10-28,18,8,0.0,8.7,1,1,54,7,13,14,13,23,29,63,0.1,1012,18,10,155,15
2017-10-29,14,10,0.0,3.8,1,1,61,10,11,12,11,16,99,84,15.3,1007,14,9,188,11
2017-10-30,17,8,0.0,5.4,1,1,68,6,9,11,9,45,81,70,4.1,988,17,10,188,31
2017-10-31,11,5,0.0,7.1,1,1,72,0,4,8,4,35,30,57,0.0,1010,11,10,245,25
2017-11-01,9,3,0.0,5.4,1,1,86,0,4,6,4,13,76,65,1.1,1025,9,10,176,10
2017-11-02,14,7,0.0,3.8,1,1,93,9,9,11,9,21,100,88,7.0,1019,14,9,170,13
2017-11-03,15,6,0.0,7.1,1,1,100,6,9,11,9,26,61,72,2.5,1016,15,9,261,18
2017-11-04,7,3,0.0,7.0,1,1,100,-3,4,5,4,11,50,55,0.2,1029,7,9,204,9
2017-11-05,13,4,0.0,3.7,1,1,84,4,6,8,6,31,91,73,3.1,1019,13,8,141,20
2017-11-06,14,3,0.0,5.4,1,1,76,6,8,11,8,25,64,73,2.0,1012,14,10,264,17
2017-11-07,5,1,0.0,8.7,1,1,69,-5,1,3,1,9,6,54,0.0,1025,5,10,262,7
2017-11-08,7,0,0.0,5.4,1,1,61,-5,1,4,1,13,52,54,0.0,1025,7,10,187,9
2017-11-09,8,1,0.0,8.7,1,1,54,-3,1,5,1,25,45,57,0.4,1016,8,9,178,17
2017-11-10,3,-6,0.0,7.0,1,1,46,-14,-11,-4,-11,34,42,45,0.0,1021,3,9,281,27
2017-11-11,-1,-6,0.0,8.7,1,1,39,-14,-8,-3,-8,16,20,42,0.0,1034,-1,10,250,12
2017-11-12,3,-3,0.0,8.7,1,1,31,-13,-2,0,-2,7,49,36,0.0,1031,3,10,153,5
2017-11-13,3,-2,0.0,8.7,1,1,24,-12,0,1,0,5,52,37,0.0,1030,3,10,65,4
2017-11-14,4,0,0.0,3.6,1,1,16,-6,0,2,0,9,86,58,0.0,1029,4,10,44,7
2017-11-15,5,-1,0.0,8.7,1,1,8,-2,1,3,1,12,30,72,0.0,1023,5,10,101,8
2017-11-16,8,3,0.0,3.6,1,1,1,2,2,5,2,28,98,79,5.6,1007,8,9,196,18
2017-11-17,3,-2,0.8,8.7,1,1,0,-7,-5,0,-5,23,38,59,1.0,1016,3,9,282,17
2017-11-18,2,-2,0.0,5.3,1,1,0,-11,-2,0,-2,13,65,44,0.6,1007,2,9,120,9
2017-11-19,3,-3,3.8,3.6,1,1,0,-2,-4,1,-4,26,95,79,6.2,993,3,7,237,19
2017-11-20,-3,-6,0.0,6.9,1,1,6,-12,-10,-4,-10,23,55,58,0.0,1012,-3,10,262,18
2017-11-21,6,-5,0.0,8.7,1,1,14,-3,-2,1,-2,23,45,75,0.0,1011,6,10,176,12
2017-11-22,3,-3,0.0,3.4,1,1,22,-1,-2,2,-2,19,82,81,0.3,1015,3,10,260,13
2017-11-23,0,-6,0.2,5.2,1,1,29,-8,-7,-3,-7,17,48,68,0.2,1017,0,9,243,12
2017-11-24,4,0,0.1,6.9,1,1,37,-1,-1,2,-1,22,71,79,0.2,1010,4,9,209,13
2017-11-25,6,3,0.0,3.4,1,1,44,1,1,5,1,26,74,77,1.0,1002,6,8,220,15
2017-11-26,2,-3,0.3,5.2,1,1,52,-6,-5,-1,-5,19,87,71,0.4,1011,2,9,289,15
